Unnamed: 0,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cat_predicted_aspects,negative_score,positive_score,neutral_score,predicted_label
11745,User_10657,,Best,5,0,4.553.10000,2024-11-27 13:24:20,,,4.553.10000,uber,0.0006800556438975036,0.9988000392913818,0.000519897323101759,positive
11746,User_10658,,"Nice plattform, compare to others",4,0,4.553.10000,2024-11-27 13:23:34,,,4.553.10000,uber,0.0005120729911141098,0.9989350438117981,0.0005528661422431469,positive
11747,User_10659,,Great up,5,0,4.551.10000,2024-11-27 13:23:20,,,4.551.10000,uber,0.0006402370054274797,0.9989461302757263,0.0004136541683692485,positive
11748,User_10660,,Very good,5,0,4.553.10000,2024-11-27 13:18:41,,,4.553.10000,uber,0.0005499038379639387,0.9989873766899109,0.0004626167647074908,positive
11749,User_10661,,I have been having the worst time with Uber customer support!! It's been 3 weeks now and they still haven't been able to resolve an issue I'm having trying to verify my identity. They haven't even tried to contact me to fix the problem. I have $$$ in my Uber cash wallet that I can't use or even order food with it. Needless to say I'm PISSED!!!!,1,12,4.553.10000,2024-11-27 13:09:35,,,4.553.10000,uber,0.9927499294281006,0.00276984297670424,0.004480169620364904,negative
11750,User_10662,,Uber is the best. But it's scar's where I stay.,5,0,4.553.10000,2024-11-27 13:08:37,,,4.553.10000,uber,0.0015981309115886688,0.9969894289970398,0.0014124343870207667,positive
11751,User_10663,,Worst app on this planet.They love to loot their customers so please don't install it sucks..,1,0,4.553.10000,2024-11-27 13:06:51,,,4.553.10000,uber,0.9926335215568542,0.003782473038882017,0.003583983751013875,negative
11752,User_10664,,"No longer reliable like it used to be. The rides take longer than the bus trip, it's too expensive and the drivers complain of poverty which means the company got greedy",3,0,4.553.10000,2024-11-27 13:02:28,,,4.553.10000,uber,0.021099533885717392,0.9538937211036682,0.02500670589506626,positive
11753,User_10665,,Excellent service,3,0,4.553.10000,2024-11-27 13:00:50,,,4.553.10000,service,0.0005580040160566568,0.9989846348762512,0.00045729801058769226,positive
11754,User_10666,,The best!,5,0,4.553.10000,2024-11-27 13:00:25,,,4.553.10000,uber,0.0007459492771886289,0.9986213445663452,0.0006327735027298331,positive
11755,User_10667,,Good Riding App,5,0,4.553.10000,2024-11-27 12:59:38,,,4.553.10000,experience,0.0005223561893217266,0.9990063309669495,0.00047136415378190577,positive
11756,User_10667,,Good Riding App,5,0,4.553.10000,2024-11-27 12:59:38,,,4.553.10000,app,0.0005381691735237837,0.9990243911743164,0.0004374383424874395,positive
11757,User_10668,,Very good drive and behaviours,5,0,4.551.10000,2024-11-27 12:54:50,,,4.551.10000,driver,0.0005606567137874663,0.9989770650863647,0.0004623025597538799,positive
11758,User_10669,,the customer service is good,5,0,4.553.10000,2024-11-27 12:47:55,,,4.553.10000,customer,0.000649044057354331,0.9988278746604919,0.0005230148090049624,positive
11759,User_10669,,the customer service is good,5,0,4.553.10000,2024-11-27 12:47:55,,,4.553.10000,service,0.0006002457812428474,0.998874843120575,0.0005249250098131597,positive
11760,User_10670,,Good experience at mimimum rates,5,0,4.553.10000,2024-11-27 12:42:11,,,4.553.10000,experience,0.0005401173257268965,0.9989933371543884,0.00046654921607114375,positive
11761,User_10671,,Very Good,5,0,4.553.10000,2024-11-27 12:41:55,,,4.553.10000,uber,0.0005887440638616681,0.9989572763442993,0.0004539229266811162,positive
11762,User_10672,,Nice 🖤🫣,5,0,4.552.10000,2024-11-27 12:41:50,,,4.552.10000,uber,0.0005725210648961365,0.9984122514724731,0.0010152767645195127,positive
11763,User_10673,,Great apps,5,0,4.553.10000,2024-11-27 12:39:47,,,4.553.10000,uber,0.0005917838425375521,0.9989458918571472,0.00046244534314610064,positive
11764,User_10674,,Good service,5,0,4.553.10000,2024-11-27 12:30:28,,,4.553.10000,service,0.0005498403334058821,0.9989950060844421,0.0004551019810605794,positive
11765,User_10675,,So beautiful,5,0,4.553.10000,2024-11-27 12:27:08,,,4.553.10000,uber,0.009796912781894207,0.24978576600551605,0.7404173612594604,neutral
11766,User_10676,,Safe and convenient rides....,5,0,4.553.10000,2024-11-27 12:26:15,,,4.553.10000,ride,0.001993713900446892,0.0038915283512324095,0.9941148161888123,neutral
11767,User_10677,,Great korero. Interesting friendly driver.,5,0,4.553.10000,2024-11-27 12:25:51,,,4.553.10000,driver,0.0006061946041882038,0.9987233281135559,0.0006703949766233563,positive
11768,User_10678,,Great,5,0,4.554.10001,2024-11-27 12:20:38,,,4.554.10001,uber,0.0006208833656273782,0.9989616870880127,0.0004174026835244149,positive
11769,User_10679,,Bien por ahora.,4,0,4.553.10000,2024-11-27 12:19:19,,,4.553.10000,uber,0.0009219336789101362,0.0022356524132192135,0.9968423843383789,neutral
11770,User_10680,,Great,5,0,4.553.10000,2024-11-27 12:19:06,,,4.553.10000,uber,0.0006208833656273782,0.9989616870880127,0.0004174026835244149,positive
11771,User_10681,,Excellent,5,0,4.552.10000,2024-11-27 12:18:10,,,4.552.10000,uber,0.0005599051364697516,0.9989774227142334,0.000462599127786234,positive
11772,User_10682,,servies are getting worst day by day charging more amount then quoted.,1,0,4.553.10000,2024-11-27 12:14:50,,,4.553.10000,uber,0.9359694123268127,0.018630119040608406,0.04540048912167549,negative
11773,User_10683,,Uber shuttle Driver did not stop at the location and despite calling him there was no response. Firstly the bus was late and then he drives past without stopping or even picking the call. Understand that you are offering a promotional free ride but doesn't count if the service is not serving the purpose. I wasted 30 min and had to make expensive travel arrangement to reach on time for another meeting. Poor service from Uber. Will not recommend Uber shuttle service.,1,7,4.553.10000,2024-11-27 12:10:32,,,4.553.10000,uber,0.9947311878204346,0.002346492139622569,0.0029223738238215446,negative
11774,User_10684,,Very nice behaviour,5,0,4.553.10000,2024-11-27 12:00:34,,,4.553.10000,driver,0.0005137974512763321,0.9989542961120605,0.0005318467738106847,positive
11775,User_10685,,Good behavior,5,0,4.549.10000,2024-11-27 11:54:48,,,4.549.10000,driver,0.0005627372884191573,0.9989941716194153,0.0004431215056683868,positive
11776,User_10686,,Good,5,0,4.553.10000,2024-11-27 11:53:40,,,4.553.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11777,User_10687,,Good and accurate,5,0,4.553.10000,2024-11-27 11:53:20,,,4.553.10000,uber,0.0005435616476461291,0.999015212059021,0.00044119302765466273,positive
11778,User_10688,,Good,5,0,,2024-11-27 11:49:19,,,,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11779,User_10689,,Affordable,5,0,4.553.10000,2024-11-27 11:49:10,,,4.553.10000,uber,0.0015975552378222346,0.0028550492133945227,0.9955474138259888,neutral
11780,User_10690,,Charges too high these days for short distances,1,0,,2024-11-27 11:46:55,,,,fare,0.0010740485740825534,0.0023049500305205584,0.9966210126876831,neutral
11781,User_10691,,Good,4,0,4.553.10000,2024-11-27 11:42:38,,,4.553.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11782,User_10692,,It's good,5,0,,2024-11-27 11:40:48,,,,uber,0.0005001807003282011,0.9990001320838928,0.0004997034557163715,positive
11783,User_10693,,Very good riding and good man,5,0,4.553.10000,2024-11-27 11:39:44,,,4.553.10000,experience,0.0005292195710353553,0.9990193843841553,0.0004513640596996993,positive
11784,User_10694,,Good experience,5,0,4.553.10000,2024-11-27 11:38:04,,,4.553.10000,experience,0.0005362934898585081,0.9990110397338867,0.00045263319043442607,positive
11785,User_10695,,Nice,5,0,4.550.10001,2024-11-27 11:33:31,,,4.550.10001,uber,0.0004882768844254315,0.9990411400794983,0.00047052474110387266,positive
11786,User_10696,,Sometimes driver asks for extra money if we are not giving them they tell us to cancel the ride and The Uber app works fine for me,1,0,4.553.10000,2024-11-27 11:31:22,,,4.553.10000,uber,0.9909166693687439,0.0014438756043091416,0.007639525458216667,negative
11787,User_10697,,"সবকিছু ঠিক আছে, কিন্তু এপ্সে একটা ওখানে গিয়ে ড্রাইভার বলে আরেকটা এটা ঠিক করা খুব দরকার তাড়াতাড়ি দ্রুত।",5,0,4.553.10000,2024-11-27 11:28:41,,,4.553.10000,uber,0.00120608473662287,0.0025780070573091507,0.9962158799171448,neutral
11788,User_10698,,Great!,5,0,4.553.10000,2024-11-27 11:28:01,,,4.553.10000,uber,0.0006151000270619988,0.9989369511604309,0.00044795891153626144,positive
11789,User_10699,,Good experience,4,0,,2024-11-27 11:27:39,,,,experience,0.0005362934898585081,0.9990110397338867,0.00045263319043442607,positive
11790,User_10700,,Nice,5,0,4.553.10000,2024-11-27 11:26:45,,,4.553.10000,uber,0.0004882768844254315,0.9990411400794983,0.00047052474110387266,positive
11791,User_10701,,Very poor service....hardly get rides,1,0,4.553.10000,2024-11-27 11:26:44,,,4.553.10000,ride,0.954319953918457,0.041193459182977676,0.0044865976087749004,negative
11792,User_10701,,Very poor service....hardly get rides,1,0,4.553.10000,2024-11-27 11:26:44,,,4.553.10000,service,0.9745920300483704,0.02128141187131405,0.004126547835767269,negative
11793,User_10702,,Very bad,1,0,4.553.10000,2024-11-27 11:24:07,,,4.553.10000,uber,0.9897206425666809,0.00740214204415679,0.0028771418146789074,negative
11794,User_10703,,Fine,5,0,4.550.10001,2024-11-27 11:15:45,,,4.550.10001,uber,0.0026091509498655796,0.8568165898323059,0.14057417213916779,positive
11795,User_10704,,Mere liye life ka ab tak ka best aap hai yeh ...,5,0,4.553.10000,2024-11-27 11:09:54,,,4.553.10000,uber,0.16292692720890045,0.004747574217617512,0.8323255181312561,neutral
11796,User_10705,,Too expensive and no support number to call I will switch to another app,1,0,4.553.10000,2024-11-27 11:07:43,,,4.553.10000,uber,0.4284103214740753,0.002864559181034565,0.5687251091003418,neutral
11797,User_10706,,"Clean, great air con, super service and a great chat to boot. 100% recommend.",5,0,4.553.10000,2024-11-27 11:07:33,,,4.553.10000,uber,0.0005276882438920438,0.9988102912902832,0.0006620037602260709,positive
11798,User_10707,,Terrible and cancel rides when it's not convenient for your drivers. Should be a less that one rating on here,1,0,4.426.10002,2024-11-27 11:07:14,,,4.426.10002,uber,0.9911942481994629,0.00612096581608057,0.0026847252156585455,negative
11799,User_10708,,Best 👌,5,0,4.553.10000,2024-11-27 11:07:09,,,4.553.10000,uber,0.001010469044558704,0.997677743434906,0.0013117959024384618,positive
11800,User_10709,,Nice app,5,0,4.553.10000,2024-11-27 11:05:54,,,4.553.10000,app,0.0007155674393288791,0.9987555742263794,0.0005289082182571292,positive
11801,User_10710,,Thanks for your support and feedback. Bye bye uber. Thanks for understanding. After trip finished driver taken money but still uber is asking money. 🙏🙏🙏 Nice business.,1,0,4.553.10000,2024-11-27 11:04:40,,,4.553.10000,uber,0.003956860862672329,0.38166624307632446,0.6143768429756165,neutral
11802,User_10711,,Nice,5,0,,2024-11-27 11:02:07,,,,uber,0.0004882768844254315,0.9990411400794983,0.00047052474110387266,positive
11803,User_10712,,"Been Multiple times, I use this app. I would give it a 1* for the B.S I put up with this app. Over half of my rides I have to walk away from the pickup zone. Had a Driver argue with me saying I need to ping it. I ping it for the next driver same B.S having to walk away from the pick up zone. Then I try Uber Eats. Having to walk, I show the driver my Pin. Then not even a min later. Driver calls me to verify my pin. When I live in apartments. Wants Verbal. Fix Your Navigation. Fix your Drivers.",2,1,4.546.10002,2024-11-27 10:56:24,,,4.546.10002,uber,0.4481622278690338,0.0022024111822247505,0.5496354103088379,neutral
11804,User_10713,,Good,5,0,4.553.10000,2024-11-27 10:55:13,,,4.553.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11805,User_10714,,All time best,5,0,,2024-11-27 10:51:12,,,,uber,0.0007489751442335546,0.9984545707702637,0.0007963672978803515,positive
11806,User_10715,,Good service,5,0,4.553.10000,2024-11-27 10:50:14,,,4.553.10000,service,0.0005498403334058821,0.9989950060844421,0.0004551019810605794,positive
11807,User_10716,,Very good app,5,0,4.553.10000,2024-11-27 10:47:42,,,4.553.10000,app,0.0006780550465919077,0.9988806843757629,0.00044128907029516995,positive
11808,User_10717,,I am a daily customer of uber but now i have notice few problems with uber. Earlier the prices are reasonable as compared to other app so i used to take uber but now as prices are high soo prefer other app for my ride and even the rider dont pick the ride quickly witing time with uber is too long as compared to other app. So now i use other app as well for my ride,3,1,4.553.10000,2024-11-27 10:47:37,,,4.553.10000,uber,0.9007284045219421,0.0059789069928228855,0.09329266846179962,negative
11809,User_10718,,Better in a small town than expected,5,0,4.553.10000,2024-11-27 10:47:06,,,4.553.10000,delay,0.0009678460191935301,0.998116135597229,0.0009160533081740141,positive
11810,User_10719,,Godd,5,0,,2024-11-27 10:46:59,,,,uber,0.002229258418083191,0.0032540939282625914,0.9945166707038879,neutral
11811,User_10720,,very nice,5,0,4.553.10000,2024-11-27 10:45:26,,,4.553.10000,uber,0.0004971877788193524,0.9989732503890991,0.0005295636365190148,positive
11812,User_10721,,Very good app,5,0,,2024-11-27 10:45:06,,,,app,0.0006780550465919077,0.9988806843757629,0.00044128907029516995,positive
11813,User_10722,,Best amongst the rest,5,0,4.552.10000,2024-11-27 10:45:04,,,4.552.10000,uber,0.0007404132629744709,0.9986461997032166,0.0006134853465482593,positive
11814,User_10723,,"Very bad experience with uber cab , ola is better than uber",1,0,4.553.10000,2024-11-27 10:42:08,,,4.553.10000,uber,0.13126644492149353,0.8658774495124817,0.0028561640065163374,positive
11815,User_10724,,سئ جدآ,1,0,4.551.10000,2024-11-27 10:35:00,,,4.551.10000,uber,0.001732134260237217,0.0023456066846847534,0.9959222078323364,neutral
11816,User_10725,,Good,5,0,4.553.10000,2024-11-27 10:32:12,,,4.553.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11817,User_10726,,Very nice good driving 😄,5,0,4.554.10001,2024-11-27 10:32:06,,,4.554.10001,uber,0.0005314196459949017,0.998985230922699,0.000483418203657493,positive
11818,User_10727,,"Dear team,  Yesterday evening faced terrible experience with Uber Shuttle at Salt Lake Kolkata. Shuttle no.WB19K 2516, Driver name Mr. Krishna Karmakar not stopped in specified stoppage, I was running & caught the shuttle bus, But driver misbehaving with me & stopped for boarding.  I am regular customer of uber, this type of behaviour not acceptable.  Please look into this matter & take strong action aginst the driver as a preventive action.",1,0,4.549.10000,2024-11-27 10:27:24,,,4.549.10000,uber,0.9935197234153748,0.0019708643667399883,0.004509368445724249,negative
11819,User_10728,,I had a delightful experience with the Uber app and I would definitely recommend it to kthers,5,0,4.553.10000,2024-11-27 10:27:17,,,4.553.10000,uber,0.004344778135418892,0.8302422165870667,0.16541294753551483,positive
11820,User_10729,,Worst uber There show price after tht prices high... please Don't use When I try to call them There no response. Wost uber,1,0,4.553.10000,2024-11-27 10:26:30,,,4.553.10000,uber,0.9952125549316406,0.0021357613150030375,0.002651659771800041,negative
11821,User_10730,,"Absolutely trash experience Let me clear up the scenario for you, I had a single uber account, which I have been using for many years, I also have taken a lot of shuttle rides from that account, now Uber is refusing to provide me passes for shuttle in that account, god knows why, so I have created another account, where I have 5 free shuttle rides, now uber is not letting me add any UPI in that account, resulting in a failure of payments because they are not accepting cards as well.",1,1,4.553.10000,2024-11-27 10:25:11,,,4.553.10000,uber,0.7695391178131104,0.0019336581462994218,0.2285272628068924,negative
11822,User_10731,,"दुसरे शहर कि यात्रा में uber app से बुकिंग करवाने पर ड्राइवर लूटते हैं एसा अभी मेरे साथ हुआ! वृन्दावन से दिल्ली के बुकिंग में uber का भाड़ा के अलावा वो टोल टैक्स, हरियाणा दिल्ली स्टेट टैक्स चार्ज कर रहे थे। जब सब कि रशीद या प्रुफ मांगी तो कुछ बकझक के बाद थोड़ी हजामत कम हुई। मेरे पास इसके लिए पर्याप्त समय था अगर ये नही होति तो जो वो कहते वो देना पड़ता। मुझे लगता है इस तरह का अनुभव और यात्रियों को भी होती होगी! जो कि uber के साख पर पडता है इसीलिए लिपिबद्ध कर रहे हैं। इससे अच्छी व्यवस्था MMT की है",1,0,4.553.10000,2024-11-27 10:24:25,,,4.553.10000,uber,0.001726198592223227,0.0023885711561888456,0.9958851933479309,neutral
11823,User_10732,,Good,5,0,4.553.10000,2024-11-27 10:22:27,,,4.553.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11824,User_10733,,Excelente servicio,5,0,,2024-11-27 10:21:24,,,,uber,0.0009746774449013174,0.00177293352317065,0.9972524046897888,neutral
11825,User_10734,,This is helpful,5,0,4.552.10000,2024-11-27 10:21:24,,,4.552.10000,uber,0.0008557892870157957,0.0030155559070408344,0.9961286783218384,neutral
11826,User_10735,,"New dominant uber trend: You type the address (correcting the assumption/suggestion), the app ignores it and change it in a dark patternish way. Driver sent to the wrong location? Driver gave up, you are charged. Contest? Decipher the menu to earn ""Uber credits"" and achieve: your loss in real money, driver loss in everyway. Sad we have come to this as people :(",1,1,4.553.10000,2024-11-27 10:19:19,,,4.553.10000,uber,0.9865782856941223,0.0014981563435867429,0.011923613958060741,negative
11827,User_10736,,Easy to use,5,0,4.554.10001,2024-11-27 10:16:20,,,4.554.10001,uber,0.0009120673057623208,0.0037072182167321444,0.9953807592391968,neutral
11828,User_10737,,1st time user and it's way easier than I expected,5,0,4.553.10000,2024-11-27 10:14:22,,,4.553.10000,uber,0.001761667081154883,0.009771949611604214,0.9884663820266724,neutral
11829,User_10738,,Nice,5,0,4.553.10000,2024-11-27 10:14:22,,,4.553.10000,uber,0.0004882768844254315,0.9990411400794983,0.00047052474110387266,positive
11830,User_10739,,"I've been in one of the uber vehicles where it was no Neatness at all. When I asked the driver why is it so dirty, he said ""this is not our vehicles these are CNG Uber vehicles"" which cleans once in 30 days. But these vehicles operates 24 hours /day can't expect this especially from Uber",1,0,4.553.10000,2024-11-27 10:11:47,,,4.553.10000,uber,0.21668773889541626,0.01618233509361744,0.7671299576759338,neutral
11831,User_10740,,Very comfortable reasonable price good,5,0,4.490.10005,2024-11-27 10:09:13,,,4.490.10005,fare,0.0005100625567138195,0.9989369511604309,0.0005530080525204539,positive
11832,User_10741,,We arrived at SYD International Airport this afternoon. We unsure what to do but were given excellent assistance by a lovely young woman. The driver was efficient and got us to our destination.,5,0,4.529.10000,2024-11-27 10:06:41,,,4.529.10000,uber,0.0027277604676783085,0.9827714562416077,0.014500787481665611,positive
11833,User_10742,,"Service is not good as it's was at his initial time, drivers are very bad especially in Delhi, always I was payed more than the actual amount of the fare, drivers ask us to cancel the the ride and if we cancel it app charge us cancellation fees and if weren't drivers ask for extra money for the same journey... It was very embarrassing to facing such kind of problem with the reputative app like Uber..",1,4,4.553.10000,2024-11-27 10:06:23,,,4.553.10000,uber,0.9844493269920349,0.013015741482377052,0.002534865867346525,negative
11834,User_10743,,Sabse best service,5,0,4.552.10000,2024-11-27 10:03:41,,,4.552.10000,service,0.0007789343944750726,0.9985519051551819,0.0006691060843877494,positive
11835,User_10744,,Excellent driver and clean car Very help helpful,5,0,4.553.10000,2024-11-27 09:59:32,,,4.553.10000,support,0.0007655187509953976,0.9986233711242676,0.0006112020346336067,positive
11836,User_10744,,Excellent driver and clean car Very help helpful,5,0,4.553.10000,2024-11-27 09:59:32,,,4.553.10000,driver,0.0007538637146353722,0.9986439347267151,0.0006023049354553223,positive
11837,User_10744,,Excellent driver and clean car Very help helpful,5,0,4.553.10000,2024-11-27 09:59:32,,,4.553.10000,car,0.000780325208324939,0.9986211061477661,0.0005985597963444889,positive
11838,User_10745,,Nice,5,0,4.541.10003,2024-11-27 09:57:11,,,4.541.10003,uber,0.0004882768844254315,0.9990411400794983,0.00047052474110387266,positive
11839,User_10746,,"If you have your card details saved they charge for rides and rectify the following day, but not the same amount withdraw.",2,0,4.553.10000,2024-11-27 09:55:11,,,4.553.10000,uber,0.0013382851611822844,0.0013586679706349969,0.9973030090332031,neutral
11840,User_10747,,Ok,5,0,4.553.10000,2024-11-27 09:52:27,,,4.553.10000,uber,0.0012469668872654438,0.001737379003316164,0.9970157146453857,neutral
11841,User_10748,,"App says a car is available in 3 min then asks for another$10 to find the car faster, then takes 13 min to find the car when I refuse to pay extra. on top of that, you can't call the driver when the ride is connected. I hope Uber goes bankrupt so a better company wins",1,0,4.550.10001,2024-11-27 09:51:13,,,4.550.10001,uber,0.00386327737942338,0.00144006812479347,0.9946966171264648,neutral
11842,User_10749,,Something is wrong in the app Wrong pickup location is shown to the driver every time,1,0,4.553.10000,2024-11-27 09:48:29,,,4.553.10000,uber,0.9925365447998047,0.001540380995720625,0.005923030432313681,negative
11843,User_10750,,I got to where I was going on time,5,0,4.553.10000,2024-11-27 09:47:12,,,4.553.10000,uber,0.00228666584007442,0.002260242123156786,0.9954531192779541,neutral
11844,User_10751,,My driver was fantastic! Super polite I felt completely safe! And he was very good and professional when it came to his job!,5,0,4.553.10000,2024-11-27 09:46:59,,,4.553.10000,uber,0.0005434552440419793,0.9987977743148804,0.0006587781826965511,positive
11845,User_10752,,Good service at night also,5,0,4.553.10000,2024-11-27 09:45:49,,,4.553.10000,service,0.0005337884649634361,0.9989631175994873,0.0005031962064094841,positive
11846,User_10753,,Most awfully experience using Uber Shuttle. They have created a monopoly and are now looting customers. Suddenly they have removed the Shuttle packages option for me whereas it is available for other riders. Why is it so? I cannot comprehend the reason. Fraud organization! Please dissolve Shuttle operations in Kolkata so that we can go back to leading peaceful lives.,1,0,4.553.10000,2024-11-27 09:45:40,,,4.553.10000,uber,0.15124419331550598,0.001480909064412117,0.847274899482727,neutral
11847,User_10754,,Best in clas,5,0,4.552.10000,2024-11-27 09:44:47,,,4.552.10000,uber,0.0007404636708088219,0.9986122846603394,0.0006472213426604867,positive
11848,User_10755,,Awesome,5,0,4.553.10000,2024-11-27 09:44:34,,,4.553.10000,uber,0.0006641312502324581,0.9988250136375427,0.0005108457989990711,positive
11849,User_10756,,Except for making payment before the ride everything is well on this application,4,0,,2024-11-27 09:40:28,,,,uber,0.0010312703670933843,0.0018638462061062455,0.997104823589325,neutral
11850,User_10757,,On time good service,5,0,4.553.10000,2024-11-27 09:38:46,,,4.553.10000,service,0.0005893061752431095,0.9989283680915833,0.00048232258995994925,positive
11851,User_10758,,Noice,5,0,,2024-11-27 09:35:18,,,,uber,0.0009707115241326392,0.004754278343170881,0.9942750334739685,neutral
11852,User_10759,,I can't verify my account because the app uses the wrong camera and it doesn't focus. No response from support for days...,1,0,4.554.10001,2024-11-27 09:31:51,,,4.554.10001,uber,0.9818922877311707,0.0013120905496180058,0.016795599833130836,negative
11853,User_10760,,Good price,5,0,4.553.10000,2024-11-27 09:29:43,,,4.553.10000,fare,0.0005224302294664085,0.9990154504776001,0.00046202921657823026,positive
11854,User_10761,,Good,5,0,4.553.10000,2024-11-27 09:28:15,,,4.553.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11855,User_10762,,Excellent Service,5,0,4.516.10000,2024-11-27 09:27:12,,,4.516.10000,service,0.0005694100982509553,0.9989528656005859,0.00047761175665073097,positive
11856,User_10763,,This is the first time to use and it was exceptional,5,0,4.553.10000,2024-11-27 09:25:16,,,4.553.10000,uber,0.0008735033334232867,0.9983521699905396,0.0007742759771645069,positive
11857,User_10764,,"Wait time was too long... I don't like this, and the driver was asking for a fare amount and then cancelling it.",1,0,4.553.10000,2024-11-27 09:24:49,,,4.553.10000,uber,0.993847668170929,0.0016206363216042519,0.00453167874366045,negative
11858,User_10765,,Very friendly driver and smooth,5,0,4.553.10000,2024-11-27 09:24:10,,,4.553.10000,driver,0.0009332925546914339,0.0023605499882251024,0.9967061877250671,neutral
11859,User_10766,,Exilent sarvice,5,0,4.553.10000,2024-11-27 09:22:12,,,4.553.10000,uber,0.0007423609495162964,0.002881542546674609,0.996376097202301,neutral
11860,User_10767,,Good,5,0,4.553.10000,2024-11-27 09:21:38,,,4.553.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11861,User_10768,,Good,4,0,,2024-11-27 09:19:38,,,,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11862,User_10769,,Great drivers for the first 5 rides I've took for the week. Thank You,5,0,4.553.10000,2024-11-27 09:18:38,,,4.553.10000,uber,0.0007173675112426281,0.9987421631813049,0.0005404794937931001,positive
11863,User_10770,,Super,5,0,4.520.10000,2024-11-27 09:18:11,,,4.520.10000,uber,0.0007539339130744338,0.0027610640972852707,0.9964849948883057,neutral
11864,User_10771,,Uber is great we need more services bikes and car should be available,5,0,,2024-11-27 09:16:30,,,,uber,0.0006196731701493263,0.9986294507980347,0.0007509088027291,positive
11865,User_10772,,Good,5,0,4.553.10000,2024-11-27 09:16:29,,,4.553.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11866,User_10773,,superb,4,0,,2024-11-27 09:15:43,,,,navigation,0.0007051971624605358,0.9982317090034485,0.0010630798060446978,positive
11867,User_10774,,Very good 👍,4,0,4.553.10000,2024-11-27 09:12:51,,,4.553.10000,uber,0.0005103072617202997,0.9989883303642273,0.000501353875733912,positive
11868,User_10775,,"Great app to book Auto, cab and shuttles with very affordable prices compared to OLA and Rapido.",5,0,4.553.10000,2024-11-27 09:11:29,,,4.553.10000,uber,0.0005875726928934455,0.9984498023986816,0.0009625499951653183,positive
11869,User_10776,,This damn company stole $10 31 from Uber cash. Maybe someone can help me because I spent most of my time trying to get my money back into Uber cash. My balance in Uber cash was $5.24. I bought an Uber gift card and loaded it with $15 for a total of $20.24. I booked a ride from 9700 Starbucks to Shell Providence Road Matthews for $9.93 that should have left a balance in Uber cash of $10.31. Uber took the $10.31 for no reason. I had to buy another Uber gift card and loaded it with $15.00.,1,0,4.553.10000,2024-11-27 09:10:09,,,4.553.10000,uber,0.006397618912160397,0.002005998743698001,0.9915964007377625,neutral
11870,User_10777,,"I have a wonderful ride, the driver was courteous, friendly, excellent driver. Extremely happy with his service . Thank you ( Oscar, you were very kind ) my kids enjoy the ride.",5,0,4.554.10001,2024-11-27 09:09:44,,,4.554.10001,uber,0.0007076060865074396,0.9982668161392212,0.001025559613481164,positive
11871,User_10778,,Good driver,5,0,4.553.10000,2024-11-27 09:08:44,,,4.553.10000,driver,0.0005260760081000626,0.9990465044975281,0.0004273791564628482,positive
11872,User_10779,,Currently shuttle package option is not reflecting,5,0,4.486.10002,2024-11-27 09:08:06,,,4.486.10002,uber,0.002533187158405781,0.0006824668380431831,0.9967843294143677,neutral
11873,User_10780,,Nice,5,0,4.551.10000,2024-11-27 09:07:54,,,4.551.10000,uber,0.0004882768844254315,0.9990411400794983,0.00047052474110387266,positive
11874,User_10781,,Good,5,0,4.553.10000,2024-11-27 09:07:47,,,4.553.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11875,User_10782,,Very good driver,5,0,4.553.10000,2024-11-27 09:03:43,,,4.553.10000,driver,0.0005905003054067492,0.9989784955978394,0.0004309641371946782,positive
11876,User_10783,,Great experience! Map needs improvement!,5,0,4.553.10000,2024-11-27 09:03:07,,,4.553.10000,experience,0.0007183447014540434,0.9987649917602539,0.0005166988703422248,positive
11877,User_10783,,Great experience! Map needs improvement!,5,0,4.553.10000,2024-11-27 09:03:07,,,4.553.10000,map,0.000738311093300581,0.9987120628356934,0.0005496683879755437,positive
11878,User_10784,,Great,5,0,4.553.10000,2024-11-27 09:02:27,,,4.553.10000,uber,0.0006208833656273782,0.9989616870880127,0.0004174026835244149,positive
11879,User_10785,,Good service,5,0,4.553.10000,2024-11-27 09:02:23,,,4.553.10000,service,0.0005498403334058821,0.9989950060844421,0.0004551019810605794,positive
11880,User_10786,,Good,5,0,,2024-11-27 08:55:29,,,,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
11881,User_10787,,Such a good human being nice driving skill,5,0,4.553.10000,2024-11-27 08:54:07,,,4.553.10000,uber,0.0005786216934211552,0.9988909363746643,0.0005305284284986556,positive
